Id,Name,Address,City,State,Zip,Phone,County,Type,Lowest Grade,Highest Grade
109297,KEOKUK CHRISTIAN ACADEMY,1578 Hilton Rd,Keokuk,IA,52632,(319) 524-5752,Lee,Private,2,13
109296,KEOKUK CATHOLIC SCHOOL,2981 Plank Rd,Keokuk,IA,52632,(319) 524-5450,Lee,Private,2,13
109295,KANAWHA CHRISTIAN SCHOOL,470 E 5th St,Kanawha,IA,50447,(641) 762-3322,Hancock,Private,2,13
109294,JOHN F KENNEDY CATHOLIC SCHOOL,1627 W 42nd St,Davenport,IA,52806,(563) 391-3030,Scott,Private,2,13
109293,JN ANDREWS CHRISTIAN ACADEMY,2773 Loggerhead Rd,Cedar Rapids,IA,52411,(319) 393-1664,Linn,Private,6,13
109292,ISAAC NEWTON CHRISTIAN ACADEMY,1635 Linmar Dr NE,Cedar Rapids,IA,52402,(319) 362-9512,Linn,Private,2,13
109291,IRETON CHRISTIAN SCHOOLS,104 5th St,Ireton,IA,51027,(712) 278-2245,Sioux,Private,2,13
109290,IOWA MENNONITE SCHOOL,1421 540th St SW,Kalona,IA,52247,(319) 656-2073,Washington,Private,14,17
109289,SPENCER IOWA GREAT LAKES LUTHERAN SCHOOL,500 4th Ave SW,Spencer,IA,51301,(712) 262-8237,Clay,Private,3,5
109288,IOWA CHRISTIAN ACADEMY,2501 Vine St,West Des Moines,IA,50265,(515) 221-3999,Polk,Private,3,5
109287,INWOOD CHRISTIAN SCHOOL,PO BOX C,Inwood,IA,51240,(712) 753-4541,Lyon,Private,2,13
109286,INDEPENDENCE CHRISTIAN ACADEMY,700 13th St NE,Independence,IA,50644,(319) 334-2743,Buchanan,Private,6,17
109285,IMMANUEL LUTHERAN SCHOOL,207 Franklin St,Waterloo,IA,50703,(319) 233-3967,Black Hawk,Private,2,13
109284,IMMACULATE CONCEPTION-ST JOSEPH SCHOOL,PO BOX 256,Gilbertville,IA,50634,(319) 296-1089,Black Hawk,Private,3,13
109283,IMMACULATE CONCEPTION SCHOOL,1203 Clark St,Charles City,IA,50616,(641) 228-1225,Floyd,Private,2,11
109282,HULL PROTESTANT REFORMED CHRIS,218 2nd St,Hull,IA,51239,(712) 439-2490,Sioux,Private,3,13
109281,HULL CHRISTIAN SCHOOL,PO BOX 550,Hull,IA,51239,(712) 439-2273,Sioux,Private,KG,8
109280,HOLY TRINITY JR-SR CATHOLIC HIGH SCHOOL,2600 Ave A,Fort Madison,IA,52627,(319) 372-2486,Lee,Private,7,12
109279,HOLY TRINITY ELEMENTARY SCHOOL,PO BOX 39,West Point,IA,52656,(319) 837-6131,Lee,Private,2,11
109278,HOLY TRINITY EARLY CHILDHOOD CENTER,2213 Ave J,Fort Madison,IA,52627,(319) 372-6428,Lee,Private,2,3
109277,HOLY TRINITY (3-5),2922 Beaver Ave,Des Moines,IA,50310,(515) 255-4460,Polk,Private,pk,5
109276,HOLY GHOST ELEMENTARY SCHOOL,2981 Central Ave,Dubuque,IA,52001,(563) 556-1511,Dubuque,Private,3,10
109275,HOLY FAMILY SCHOOL ST LUDMILA CENTER,215 21st Ave SW,Cedar Rapids,IA,52404,(319) 362-1943,Linn,Private,2,9
109274,HOLY FAMILY SCHOOL,1265 E 9th St,Des Moines,IA,50316,(515) 262-8025,Polk,Private,3,5
109273,HOLY CROSS SCHOOL/BLESSED SACRAMENT SCHOOL,3030 Jackson St,Sioux City,IA,51104,(712) 277-4739,Woodbury,Private,8,13
109272,HOLY CROSS SCHOOL-ST MICHAEL CENTER,4105 Harrison St,Sioux City,IA,51108,(712) 239-1090,Woodbury,Private,3,7
109271,HOLLOWAY HOUSE,1147 Clifton St NE,Cedar Rapids,IA,52402,(319) 213-0459,Linn,Private,2,3
109270,HILLSIDE CHRISTIAN SCHOOL,1250 12th Ave,Coralville,IA,52241,(319) 339-0998,Johnson,Private,3,13
109269,HILLCREST ON CAMPUS SCHOOL,2005 Asbury Rd,Dubuque,IA,52001,(563) 582-4015,Dubuque,Private,8,17
109268,HERITAGE CHRISTIAN SCHOOL,2709 Dubuque St NE,North Liberty,IA,52317,(319) 626-4777,Johnson,Private,2,13
109267,HERITAGE CHRISTIAN SCHOOL,507 S Parkview Dr,Eldridge,IA,52748,(563) 285-9382,Scott,Private,2,17
109266,HENNESSY CATHOLIC SCHOOL PETERSBURG CENTER,1623 300th Ave,Dyersville,IA,52040,(563) 875-7572,Dubuque,Private,2,11
109265,HENNESSY CATHOLIC SCHOOL,PO BOX 170,New Vienna,IA,52065,(563) 921-2635,Dubuque,Private,2,11
109264,HEARTLAND CHRISTIAN SCHOOL,400 Wright Rd,Council Bluffs,IA,51501,(712) 322-5817,Pottawattamie,Private,2,17
109263,HARVEST BAPTIST SCHOOL,614 2nd Ave S,Fort Dodge,IA,50501,(515) 955-3074,Webster,Private,2,17
109262,GREAT RIVER CHRISTIAN SCHOOL,426 Harrison Ave,Burlington,IA,52601,(319) 753-2255,Des Moines,Private,2,17
109261,GRANDVIEW PARK BAPTIST SCHOOL,1701 E 33rd St,Des Moines,IA,50317,(515) 265-7579,Polk,Private,3,5
109260,GRACE BAPTIST ACADEMY,1461 E Post Rd,Marion,IA,52302,(319) 377-9448,Linn,Private,3,17
109259,GOSPEL ASSEMBLY CHRISTIAN ACADEMY,4665 72nd St,Urbandale,IA,50322,(515) 276-9047,Polk,Private,3,17
109258,GOOD SHEPHERD LUTHERAN SCHOOL,2900 42nd St NE,Cedar Rapids,IA,52402,(319) 393-5656,Linn,Private,3,13
109257,GEHLEN CATHOLIC,709 Plymouth St W,Le Mars,IA,51031,(712) 546-4181,Plymouth,Private,3,17
109256,FOREST CITY CHRISTIAN SCHOOL,305 Walnut St,Forest City,IA,50436,(641) 585-3233,Winnebago,Private,2,17
109255,FAITH BIBLE ACADEMY,2327 Benson Shady Grove Ave,Westburg,IA,50648,(319) 827-3232,Buchanan,Private,2,17
109254,FAIRFIELD CHRISTIAN SCHOOL,2009 S Main St,Fairfield,IA,52556,(641) 472-4706,Jefferson,Private,2,15
109253,ESSENTIAL MONTESSORI SCHOOL OF HIAWATHA,1350 Blairs Ferry Rd,Hiawatha,IA,52233,(319) 378-3100,Linn,Private,2,4
109252,EMMETSBURG CATHOLIC SCHOOL (Grades 6-8),1903 Broadway St,Emmetsburg,IA,50536,(712) 852-3464,Palo Alto,Private,6,8
109251,DUBUQUE MONTESSORI SCHOOL,2605 Pennsylvania Ave,Dubuque,IA,52001,(563) 556-5101,Dubuque,Private,2,4
109250,DUBUQUE LUTHERAN SCHOOL,2145 John F Kennedy Rd,Dubuque,IA,52001,(563) 588-0614,Dubuque,Private,3,10
109249,DOWLING CATHOLIC HIGH SCHOOL,1400 Buffalo Rd,West Des Moines,IA,50265,(515) 222-1045,Polk,Private,9,12
109248,DOON CHRISTIAN SCHOOL,614 Rice Ave,Doon,IA,51235,(712) 726-3404,Lyon,Private,3,13
109247,DON BOSCO HIGH SCHOOL,PO BOX 106,Gilbertville,IA,50634,(319) 296-1692,Black Hawk,Private,,
109246,DES MOINES CHRISTIAN ELEMENTARY SCHOOL,13007 Douglas Pkwy,Urbandale,IA,50323,(515) 212-2480,Polk,Private,3,4
109245,DES MOINES ADVENTIST SCHOOL,2317 Watrous Ave,Des Moines,IA,50321,(515) 285-7729,Polk,Private,3,13
109244,DE SALES SCHOOL,414 E Main St,Ossian,IA,52161,(563) 532-9353,Winneshiek,Private,2,13
109243,DANBURY CATHOLIC SCHOOL,602 Peach St,Danbury,IA,51019,(712) 883-2244,Woodbury,Private,2,11
109242,DALLAS CENTER CHRISTIAN SCHOOL,23209 Quinlan Ave,Dallas Center,IA,50063,(515) 999-3855,Dallas,Private,6,17
109241,CONO CHRISTIAN SCHOOL,3269 Quasqueton Ave,Cono,IA,52352,(319) 448-4395,Linn,Private,3,17
109240,CONCORDIA LUTHERAN SCHOOL,402 Lake Ave,Storm Lake,IA,50588,(712) 732-8356,Buena Vista,Private,3,13
109239,COMMUNITY LUTHERAN SCHOOL,2681 Quail Ave,Readlyn,IA,50668,(319) 279-3968,Bremer,Private,2,13
109238,COMMUNITY CHRISTIAN SCHOOL (Grades 3-5),3058 10th Ave N,Fort Dodge,IA,50501,(515) 573-3011,Webster,Private,pk,5
109237,COLUMBUS HIGH SCHOOL,3231 W 9th St,Waterloo,IA,50702,(319) 233-3358,Black Hawk,Private,14,17
109236,CLEMONS LUTHERAN SCHOOL,PO BOX 120,Clemons,IA,50051,(641) 477-8263,Marshall,Private,2,13
109235,CLARINDA LUTHERAN SCHOOL,707 Scidmore St,Clarinda,IA,51632,(712) 542-3657,Page,Private,3,13
109234,CHRIST THE KING SCHOOL,701 Wall Ave,Des Moines,IA,50315,(515) 285-3349,Polk,Private,3,5
109233,CHRIST LUTHERAN HIGH SCHOOL,PO BOX 1535,Davenport,IA,52809,(563) 391-2190,Scott,Private,14,17
109232,CFS CATHOLIC SCHOOL,PO BOX 815,Calmar,IA,52132,(563) 562-3291,Winneshiek,Private,2,13
109231,CENTRAL LUTHERAN SCHOOL,PO BOX 190,Newhall,IA,52315,(319) 223-5271,Benton,Private,2,13
109230,CENTRAL IOWA CHRISTIAN SCHOOL,201 380th Ave,Grinnell,IA,50112,(641) 236-3000,Poweshiek,Private,2,13
109229,CEDAR VALLEY CHRISTIAN SCHOOL,3636 Cottage Grove Ave SE,Cedar Rapids,IA,52403,(319) 366-7462,Linn,Private,2,17
109228,CALVARY BAPTIST SCHOOL,915 Overman Ave,Ottumwa,IA,52501,(641) 684-6473,Wapello,Private,3,17
109227,BURLINGTON NOTRE DAME JR/SR HIGH SCHOOL,702 S ROOSEVELT AVE,BURLINGTON,IA,52601,(319) 754-8431,Des Moines,Private,12,17
109226,BURLINGTON NOTRE DAME CATHOLIC ELEMENTARY,700 S ROOSEVELT AVE,BURLINGTON,IA,52601,(319) 752-3776,Des Moines,Private,2,11
109225,BOYS & GIRLS HOME & FAMILY SERVICES,2101 Court St,Sioux City,IA,51104,(712) 293-4757,Woodbury,Private,2,17
109224,BLESSED SACRAMENT SCHOOL,600 Stephan Ave,Waterloo,IA,50701,(319) 233-7863,Black Hawk,Private,2,13
109223,BISHOP HEELAN CATHOLIC HIGH SCHOOL,1021 Douglas St,Sioux City,IA,51105,(712) 252-0573,Woodbury,Private,14,17
109222,BISHOP HAYES CATHOLIC SCHOOL,2407 Cedar St,Muscatine,IA,52761,(563) 263-3264,Muscatine,Private,2,10
109221,BISHOP GARRIGAN HIGH SCHOOL,1224 N Mccoy St,Algona,IA,50511,(515) 295-3521,Kossuth,Private,7,12
109220,BECKMAN JR SR HIGH SCHOOL,1325 9th St SE,Dyersville,IA,52040,(563) 875-7188,Dubuque,Private,12,17
109219,BAIS CHAYA MUSHKA-OHOLEI MENACHEM TORAH ED PROG,PO BOX 1025,Postville,IA,52162,(563) 864-3632,Allamakee,Private,2,16
109218,ASSUMPTION (3-5),PO BOX 100,Granger,IA,50109,(515) 999-2211,Dallas,Private,3,5
109217,ASSUMPTION HIGH SCHOOL,1020 W Central Park Ave,Davenport,IA,52804,(563) 326-5313,Scott,Private,14,17
109216,AQUIN CATHOLIC ELEMENTARY SCHOOL,PO BOX 460,Cascade,IA,52033,(563) 852-3331,Dubuque,Private,3,13
109215,ANKENY CHRISTIAN ACADEMY (3-5),1604 W 1st St,Ankeny,IA,50023,(515) 965-8114,Polk,Private,3,5
109214,AMES CHRISTIAN SCHOOL,925 S 16th St,Ames,IA,50010,(515) 233-0772,Story,Private,2,17
109213,ALL SAINTS SCHOOL,720 29th St SE,Cedar Rapids,IA,52403,(319) 363-4110,Linn,Private,2,10
109212,ALL SAINTS CATHOLIC SCHOOL,1926 N Marquette St,Davenport,IA,52804,(563) 324-3205,Scott,Private,2,13
101455,GREAT PRAIRIE AREA EDUCATION AGENCY_ CERTIFIED STAFF & ADMINISTRATORS,3601 West Avenue Road,BURLINGTON,IA,52601,319-753-6561,DES MOINES COUNTY,Public,,
101454,CREATIVE LEARNING CENTER (ALTERNATIVE HIGH SCHOOL),1733 Ave I,FORT MADISON,IA,52627,,LEE COUNTY,Public,,
101453,SETON CATHOLIC SCHOOL,117 E. 4th Street,OTTUMWA,IA,52501,(641) 682-8826,WAPELLO COUNTY,Private,KG,6
101452,OSKALOOSA CHRISTIAN SCHOOL,726 North E Street,Oskaloosa,IA,52577,(641) 672-2174,MAHASKA COUNTY,Private,PK,8
101451,MAHARISHI LOWER SCHOOL,804 Doctor Robert Keith Wallace Drive,Fairfield,IA,52556,,JEFFERSON COUNTY,Private,KG,6
101450,MAHARISHI GIRLS MIDDLE/UPPER SCHOOL,804 Doctor Robert Keith Wallace Drive,Fairfield,IA,52556,,JEFFERSON COUNTY,Private,7,12
101449,MAHARISHI BOYS MIDDLE/UPPER SCHOOL,804 Doctor Robert Keith Wallace Drive,Fairfield,IA,52556,(641) 472-9400,JEFFERSON COUNTY,Private,7,12
101448,KEOKUK CATHOLIC SCHOOL,2981 Plank Road,Keokuk,IA,52632,,LEE COUNTY,Private,PK,5
101447,HOLY TRINITY ELEMENTARY,413 Avenue C,West Point,IA,52656,319.837.6131,LEE COUNTY,Private,KG,6
101446,HOLY TRINITY JUNIOR/SENIOR HIGH SCHOOL,2600 Avenue A,FORT MADISON,IA,52627,(319) 372-2486,Lee,Private,,
101445,BURLINGTON NOTRE DAME ELEMENTARY SCHOOL,702 South Roosevelt Avenue,Burlington,IA,52601,,DES MOINES COUNTY,Private,KG,5
101444,BURLINGTON NOTRE DAME JUNIOR/SENIOR HIGH SCHOOL,702 South Roosevelt Avenue,Burlington,IA,52601,,DES MOINES COUNTY,Private,12,21
101443,EDWARD STONE ELEMENTARY SCHOOL,3000 Mason Rd,Burlington,IA,52601,319-752-4393,DES MOINES COUNTY,Public,6,8
101442,ALDO LEOPALD MIDDLE SCHOOL,40.83165&lon=-91.138023,Burlington,IA,52601,(319) 752-8390,DES MOINES COUNTY,Public,,
101385,WRIGHT ELEMENTARY SCHOOL,1524 HOLLYWOOD BLVD NE,CEDAR RAPIDS,IA,52402,(319) 558-2278,LINN COUNTY,Public,PK,5
101384,WRIGHT ELEMENTARY SCHOOL,5001 SW 14TH ST,DES MOINES,IA,50315,(515) 242-8442,POLK COUNTY,Public,PK,5
101383,WOODWARD-GRANGER MIDDLE SCHOOL,306 W 3RD ST,WOODWARD,IA,50276,(515) 438-4653,DALLAS COUNTY,Public,6,8
101382,WOODWARD-GRANGER HIGH SCHOOL,306 W 3RD ST,WOODWARD,IA,50276,(515) 438-2115,DALLAS COUNTY,Public,9,12
101381,WOODWARD-GRANGER GRANDWOOD (Grades 5-6),1251 334TH ST,WOODWARD,IA,50276,(515) 438-3240,BOONE COUNTY,Public,5,6
101380,WOODWARD-GRANGER ELEMENTARY SCHOOL,2200 STATE ST,GRANGER,IA,50109,(515) 999-2357,DALLAS COUNTY,Public,PK,5
101379,WOODWARD ACADEMY,1251 334TH ST,WOODWARD,IA,50276,(515) 438-3481,BOONE COUNTY,Public,7,12
101378,WOODSIDE MIDDLE SCHOOL,5810 NE 14TH ST,DES MOINES,IA,50313,(515) 265-3451,POLK COUNTY,Public,6,8
101377,WOODROW WILSON MIDDLE SCHOOL,712 N 21ST ST,COUNCIL BLUFFS,IA,51501,(712) 328-6476,POTTAWATTAMIE COUNTY,Public,6,8
101376,WOODROW WILSON ELEMENTARY SCHOOL,801 S 8TH AVE WEST,NEWTON,IA,50208,(641) 792-7311,JASPER COUNTY,Public,KG,6
101375,WOODBURY ELEMENTARY SCHOOL,8 N 7TH AVE,MARSHALLTOWN,IA,50158,(641) 754-1080,MARSHALL COUNTY,Public,PK,4
101374,WOODBURY CENTRAL MIDDLE SCHOOL,PO BOX 586,MOVILLE,IA,51039,(712) 873-3128,WOODBURY COUNTY,Public,6,8
101373,WOODBURY CENTRAL HIGH SCHOOL,P.O. BOX 586,MOVILLE,IA,51039,(712) 873-3128,WOODBURY COUNTY,Public,9,12
101372,WOODBINE HIGH SCHOOL,5TH AND WEARE,WOODBINE,IA,51579,(712) 647-2227,HARRISON COUNTY,Public,7,12
101371,WOODBINE ELEMENTARY SCHOOL,5TH AND WEARE,WOODBINE,IA,51579,(712) 647-2440,HARRISON COUNTY,Public,PK,6
101370,WOOD INTERMEDIATE,5701 N DIVISION,DAVENPORT,IA,52806,(563) 391-6350,SCOTT COUNTY,Public,6,8
101369,WODEN-CRYSTAL LAKE- TITONKA HIGH SCHOOL,BOX 130,CRYSTAL LAKE,IA,50432,(641) 565-3211,HANCOCK COUNTY,Public,9,12
101368,WODEN-CRYSTAL LAKE ELEMENTARY SCHOOL,120 5TH ST E,CRYSTAL LAKE,IA,50432,(641) 565-3211,HANCOCK COUNTY,Public,PK,1
101367,WISDOMQUEST EDUCATION CENTER,400 E. MADISON ST,MOUNT PLEASANT,IA,52641,(319) 385-7709,HENRY COUNTY,Public,9,12
101366,WINTERSET SENIOR HIGH SCHOOL,624 HUSKY DR,WINTERSET,IA,50273,(515) 462-3320,MADISON COUNTY,Public,9,12
101365,WINTERSET MIDDLE SCHOOL,110 W WASHINGTON ST,WINTERSET,IA,50273,(515) 462-3010,MADISON COUNTY,Public,5,6
101364,WINTERSET JUNIOR HIGH SCHOOL,720 HUSKY DR,WINTERSET,IA,50273,(515) 462-3336,MADISON COUNTY,Public,7,8
101363,WINTERSET ELEMENTARY SCHOOL,404 S 2ND AVE,WINTERSET,IA,50273,(515) 462-1551,MADISON COUNTY,Public,PK,4
101362,WINTERSET BRIDGES SCHOOL,624 HUSKY DR,WINTERSET,IA,50273,(515) 462-3320,MADISON COUNTY,Public,9,12
101361,WINGS PARK ELEMENTARY SCHOOL,111 8TH AVE NE,OELWEIN,IA,50662,(319) 283-1982,FAYETTE COUNTY,Public,3,5
101360,WINFIELD-MT UNION JR-SR HIGH SCHOOL,PO BOX E,WINFIELD,IA,52659,(319) 257-7701,HENRY COUNTY,Public,6,12
101359,WINFIELD ELEMENTARY SCHOOL,PO BOX E,WINFIELD,IA,52659,(319) 257-7702,HENRY COUNTY,Public,PK,5
101358,WINDSOR ELEMENTARY,5912 UNIVERSITY AVENUE,DES MOINES,IA,50311,(515) 242-8440,POLK COUNTY,Public,PK,5
101357,WILTON JR-SR HIGH SCHOOL,1002 CYPRESS ST,WILTON,IA,52778,(563) 732-2629,MUSCATINE COUNTY,Public,7,12
101356,WILTON ELEMENTARY SCHOOL,1002 CYPRESS ST,WILTON,IA,52778,(563) 732-2880,MUSCATINE COUNTY,Public,PK,6
101355,WILSON MIDDLE SCHOOL,2301 J ST SW,CEDAR RAPIDS,IA,52404,(319) 558-2156,LINN COUNTY,Public,6,8
101354,WILSON ELEMENTARY SCHOOL,2301 J ST SW,CEDAR RAPIDS,IA,52404,(319) 558-2156,LINN COUNTY,Public,2,5
101353,WILSON ELEMENTARY SCHOOL,2002 N CLARK ST,DAVENPORT,IA,52804,(563) 391-0903,SCOTT COUNTY,Public,PK,5
101352,WILSON ELEMENTARY SCHOOL,1102 E 4TH,OTTUMWA,IA,52501,(641) 684-5441,WAPELLO COUNTY,Public,KG,6
101351,WILLOWBROOK ELEMENTARY SCHOOL,300 17TH STREET SW,ALTOONA,IA,50009,(515) 967-7512,POLK COUNTY,Public,PK,6
101350,WILLIAMSBURG JR-SR HIGH SCHOOL,P. O. BOX 120,WILLIAMSBURG,IA,52361,(319) 668-1050,IOWA COUNTY,Public,7,12
101349,WILLIAMSBURG ELEMENTARY SCHOOL,BOX 49,WILLIAMSBURG,IA,52361,(319) 668-1864,IOWA COUNTY,Public,PK,1
101348,WILLIAMS INTERMEDIATE,3040 N DIVISION,DAVENPORT,IA,52804,(563) 391-6550,SCOTT COUNTY,Public,6,8
101347,WILLARD ELEMENTARY SCHOOL,2941 DEAN AVENUE,DES MOINES,IA,50317,(515) 242-8439,POLK COUNTY,Public,PK,5
101346,WILKINS ELEMENTARY SCHOOL,2127 27TH ST,MARION,IA,52302,(319) 447-3380,LINN COUNTY,Public,KG,5
101345,WILDWOOD ELEMENTARY SCHOOL,438 MCKINLEY,OTTUMWA,IA,52501,(641) 683-1843,WAPELLO COUNTY,Public,KG,5
101344,WILDER ELEMENTARY SCHOOL,2303 W. EUCLID,INDIANOLA,IA,50125,(515) 961-9540,WARREN COUNTY,Public,PK,5
101343,WICKHAM ELEMENTARY,601 OAKDALE BLVD,CORALVILLE,IA,52241,(319) 688-1175,JOHNSON COUNTY,Public,KG,6
101342,WHITTIER ELEMENTARY SCHOOL,1310 2ND AVE S,CLINTON,IA,52732,(563) 243-3230,CLINTON COUNTY,Public,PK,5
101341,WHITTIER ELEMENTARY SCHOOL,4820 4TH AVE,SIOUX CITY,IA,51106,(712) 274-4050,WOODBURY COUNTY,Public,PK,5
101340,WHITTIER ELEMENTARY SCHOOL,1306 W SALEM,INDIANOLA,IA,50125,(515) 961-9570,WARREN COUNTY,Public,PK,5
101339,WHITING SENIOR HIGH SCHOOL,BOX 295,WHITING,IA,51063,(712) 455-2468,MONONA COUNTY,Public,6,12
101338,WHITING ELEMENTARY SCHOOL,BOX 295,WHITING,IA,51063,(712) 455-2468,MONONA COUNTY,Public,PK,5
101337,WESTWOOD HIGH SCHOOL,1000 REBEL WAY,SLOAN,IA,51055,(712) 428-3303,WOODBURY COUNTY,Public,7,12
101336,WESTWOOD ELEMENTARY SCHOOL,2920 NW 9TH,ANKENY,IA,50023,(515) 965-9690,POLK COUNTY,Public,PK,5
101335,WESTWOOD ELEMENTARY SCHOOL,1000 REBEL WAY,SLOAN,IA,51055,(712) 428-3200,WOODBURY COUNTY,Public,PK,6
101334,WESTSIDE JUNIOR-SENIOR HIGH SCHOOL,108 CLINTON ST,WESTSIDE,IA,51467,(712) 663-4312,CRAWFORD COUNTY,Public,6,12
101333,WESTRIDGE ELEMENTARY,5500 E P TRUE PARKWAY,WEST DES MOINES,IA,50266,(515) 633-5400,DALLAS COUNTY,Public,KG,6
101332,WESTFIELD ELEMENTARY SCHOOL,901 E MAIN ST NE,ROBINS,IA,52328,(319) 447-3350,LINN COUNTY,Public,KG,5
101331,WESTERN HILLS ELEMENTARY SCHOOL,600 39TH ST,WEST DES MOINES,IA,50265,(515) 633-5900,POLK COUNTY,Public,KG,6
101330,WESTERN DUBUQUE HIGH SCHOOL,PO BOX 379,EPWORTH,IA,52045,(563) 876-3442,DUBUQUE COUNTY,Public,9,12
101329,WEST UNION ELEMENTARY SCHOOL,PO BOX 73,WEST UNION,IA,52175,(563) 422-5514,FAYETTE COUNTY,Public,PK,5
101328,WEST SIOUX MIDDLE SCHOOL,1300 FALCON DRIVE,HAWARDEN,IA,51023,(712) 551-1022,SIOUX COUNTY,Public,6,8
101327,WEST SIOUX HIGH SCHOOL,1300 FALCON DRIVE,HAWARDEN,IA,51023,(712) 551-1181,SIOUX COUNTY,Public,9,12
101326,WEST SIDE ELEMENTARY SCHOOL,301 CENTER STREET,DECORAH,IA,52101,(563) 382-4451,WINNESHIEK COUNTY,Public,PK,PK
101325,WEST SENIOR HIGH SCHOOL,2901 MELROSE AVE,IOWA CITY,IA,52246,(319) 688-1050,JOHNSON COUNTY,Public,9,12
101324,WEST RIDGE ELEMENTARY SCHOOL,1401 19TH ST,HARLAN,IA,51537,(712) 755-2725,SHELBY COUNTY,Public,PK,5
101323,WEST MONONA MIDDLE SCH,1314 15TH ST,ONAWA,IA,51040,(712) 433-9098,MONONA COUNTY,Public,6,8
101322,WEST MONONA HIGH SCHOOL,1314 15TH ST,ONAWA,IA,51040,(712) 433-2453,MONONA COUNTY,Public,9,12
101321,WEST MIDDLE SCHOOL,200 SOUTH GARNAVILLO ST.,ANAMOSA,IA,52205,(319) 462-3553,JONES COUNTY,Public,6,8
101320,WEST MIDDLE SCHOOL,3301 W 19TH ST,SIOUX CITY,IA,51103,(712) 279-6813,WOODBURY COUNTY,Public,6,8
101319,WEST MIDDLE SCHOOL,600 KINDLER AVE,MUSCATINE,IA,52761,(563) 263-0411,MUSCATINE COUNTY,Public,6,8
101318,WEST MARSHALL MIDDLE SCHOOL,214 W MAIN,STATE CENTER,IA,50247,(641) 483-2165,MARSHALL COUNTY,Public,5,8
101317,WEST MARSHALL HIGH SCHOOL,BOX 670,STATE CENTER,IA,50247,(641) 483-2136,MARSHALL COUNTY,Public,9,12
101316,WEST MARSHALL ELEMENTARY SCHOOL,207 3RD ST SW,STATE CENTER,IA,50247,(641) 483-2671,MARSHALL COUNTY,Public,PK,4
101315,WEST LYON JUNIOR HIGH SCHOOL,1787 182ND STREET,INWOOD,IA,51240,(712) 753-4917,LYON COUNTY,Public,7,8
101314,WEST LYON HIGH SCHOOL,1787 182ND STREET,INWOOD,IA,51240,(712) 753-4917,LYON COUNTY,Public,9,12
101313,WEST LYON ELEMENTARY SCHOOL,1787 182ND STREET,INWOOD,IA,51240,(712) 753-4917,LYON COUNTY,Public,PK,6
101312,WEST LIBERTY MIDDLE SCHOOL,203 E 7TH ST,WEST LIBERTY,IA,52776,(319) 627-2118,MUSCATINE COUNTY,Public,6,8
101311,WEST LIBERTY HIGH SCHOOL,310 WEST MAXSON AVE.,WEST LIBERTY,IA,52776,(319) 627-2115,MUSCATINE COUNTY,Public,9,12
101310,WEST LIBERTY ELEMENTARY SCHOOL,806 N MILLER ST.,WEST LIBERTY,IA,52776,(319) 627-4243,MUSCATINE COUNTY,Public,1,5
101309,WEST HIGH SCHOOL,3505 W LOCUST,DAVENPORT,IA,52804,(563) 386-5500,SCOTT COUNTY,Public,9,12
101308,WEST HIGH SCHOOL,425 E RIDGEWAY AVE,WATERLOO,IA,50702,(319) 433-2700,BLACK HAWK COUNTY,Public,9,12
101307,WEST HIGH SCHOOL,2001 CASSELMAN,SIOUX CITY,IA,51103,(712) 279-6772,WOODBURY COUNTY,Public,9,12
101306,WEST HARRISON HIGH SCHOOL,410 PINE ST,MONDAMIN,IA,51557,(712) 646-2231,HARRISON COUNTY,Public,7,12
101305,WEST HARRISON ELEMENTARY,410 PINE ST,MONDAMIN,IA,51557,(712) 646-2016,HARRISON COUNTY,Public,PK,6
101304,WEST HANCOCK MIDDLE SCHOOL,PO BOX 130,KANAWHA,IA,50447,(641) 762-3261,HANCOCK COUNTY,Public,5,8
101303,WEST HANCOCK HIGH SCHOOL,PO BOX 278,BRITT,IA,50423,(641) 843-3863,HANCOCK COUNTY,Public,9,12
101302,WEST HANCOCK ELEMENTARY SCHOOL,PO BOX 128,BRITT,IA,50423,(641) 843-3833,HANCOCK COUNTY,Public,PK,4
101301,WEST FORK HIGH SCHOOL,P.O.BOX 617,SHEFFIELD,IA,50475,(641) 892-4461,FRANKLIN COUNTY,Public,9,12
101300,WEST FORK ELEMENTARY ELEMENTARY SCHOOL,PO BOX 60,ROCKWELL,IA,50469,(641) 822-3233,CERRO GORDO COUNTY,Public,PK,4
101299,WEST FORK ELEMENTARY SHEFFIELD,P.O.BOX 617,SHEFFIELD,IA,50475,(641) 892-4159,FRANKLIN COUNTY,Public,KG,3
101298,WEST ELEMENTARY SCHOOL,707 SHARP ST,GLENWOOD,IA,51534,(712) 527-4886,MILLS COUNTY,Public,3,5
101297,Emmetsburg West Elementary,602 CALL ST,EMMETSBURG,IA,50536,(712) 852-4485,PALO ALTO COUNTY,Public,3,4
101296,WEST ELEMENTARY SCHOOL,1103 1ST ST W,INDEPENDENCE,IA,50644,(319) 334-7430,BUCHANAN COUNTY,Public,3,5
101295,WEST ELEMENTARY,P.O. BOX 267,SLATER,IA,50244,(515) 228-3890,STORY COUNTY,Public,PK,3
101294,WEST ELEMENTARY,306 S PARK LANE DR,KNOXVILLE,IA,50138,(641) 842-2185,MARION COUNTY,Public,PK,5
101293,WEST DELAWARE MIDDLE SCHOOL,1101 DOCTOR ST,MANCHESTER,IA,52057,(563) 927-3515,DELAWARE COUNTY,Public,5,8
