NCES ID,School Name,School Type,Phone Number,Minimum Grade,Maximum Grade,Zip Code
192487001424, ROLAND-STORY MIDDLE SCHOOL, Public, (515) 388-4348,5,8,50236
192868001658, ROLLING GREEN ELEMENTARY SCHOOL, Public, (515) 457-5900, PK,5,50322
191107002104, ROOSEVELT ELEMENTARY, Public, (712) 362-2335,3,4,51334
191878001109, ROOSEVELT ELEMENTARY SCHOOL, Public, (641) 421-4415, PK,4,50401
190822000431, ROOSEVELT ELEMENTARY SCHOOL, Public, (712) 328-6528, PK,5,51501
190717000332, ROOSEVELT ELEMENTARY SCHOOL, Public, (712) 225-6760, PK,4,51012
192640001527, ROOSEVELT ELEMENTARY SCHOOL, Public, (712) 279-6843, PK,5,51103
191470000900, ROOSEVELT ELEMENTARY SCHOOL, Public, (319) 688-1155, PK,6,52246
190897000574, ROOSEVELT HIGH SCHOOL, Public, (515) 242-7272,9,12,50312
190654000258, ROOSEVELT MIDDLE SCHOOL, Public, (319) 558-2153,6,8,52405
190798000397, ROUNDY ELEMENTARY SCHOOL, Public, (319) 728-6218, PK,6,52738
192496001430, RRMR ELEMENTARY SCHOOL, Public, (641) 756-3508, PK,6,50468
190897000580, RUBY VAN METER SCHOOL, Public, (515) 242-8220,6,12,50312
190822000433, RUE ELEMENTARY SCHOOL, Public, (712) 328-6540, PK,5,51501
192682001571, RUNNELLS ELEMENTARY SCHOOL, Public, (515) 966-2068, KG,5,50237
192976001695, RURAL ELEMENTARY SCHOOL #1, Public, (319) 635-2071, KG,8,50629
192976000520, RURAL ELEMENTARY SCHOOL #2, Public, (319) 635-2071, KG,8,50629
192976001697, RURAL ELEMENTARY SCHOOL #3, Public, (319) 635-2071, KG,8,50629
192976001698, RURAL ELEMENTARY SCHOOL #4, Public, (319) 635-2071, KG,8,50629
192505001966, RUTHVEN-AYRSHIRE ELEMENTARY SCHOOL, Public, (712) 837-5211, PK,6,51358
192505001967, RUTHVEN-AYRSHIRE HIGH SCHOOL, Public, (712) 837-5212,7,12,51358
191013000648, SABULA ELEMENTARY CENTER, Public, (563) 687-2427,3,6,52070
457022, SACRED HEART ELEMENTARY SCHOOL, Private, (563) 652-3743, PK,6,52060
457088, SACRED HEART ELEMENTARY SCHOOL, Private, (319) 283-1366, PK,6,50662
457099, SACRED HEART ELEMENTARY SCHOOL, Private, (641) 732-5221, KG,6,50461
458886, SACRED HEART SCHOOL, Private, (515) 432-4124, PK,8,50036
457077, SACRED HEART SCHOOL, Private, (319) 465-4605, PK,6,52310
457157, SACRED HEART SCHOOL, Private, (319) 234-6593, PK,8,50702
458649, SACRED HEART SCHOOL, Private, (712) 233-1624, KG,8,51103
458128, SACRED HEART SCHOOL, Private, (515) 223-1284, PK,8,50265
458718, SACRED HEART SCHOOL, Private, (712) 262-6428, PK,6,51301
190948000617, SAGEVILLE ELEMENTARY SCHOOL, Public, (563) 552-4300, KG,5,52002
191989001175, SALEM ELEMENTARY SCHOOL, Public, (319) 258-7799, KG,5,52649
190897002093, SAMUELSON ELEMENTARY SCHOOL, Public, (515) 242-8441, PK,5,50311
459438, SANBORN CHRISTIAN SCHOOL, Private, (712) 729-3288, PK,8,51248
192532001447, SAYDEL HIGH SCHOOL, Public, (515) 262-9325,9,12,50313
A9501810, SAYRE MONTESSORI SCHOOL, Private, (515) 225-7378, PK, KG,50266
459303, SCARVILLE LUTHERAN SCHOOL, Private, (641) 568-3372,2,8,50473
458988, SCATTERGOOD FRIENDS SCHOOL, Private, (319) 643-7600,9,12,52358
190897000537, SCAVO ALTERNATIVE HIGH SCHOOL, Public, (515) 242-7589,9,12,50310
192538001450, SCHALLER-CRESTLAND ELEMENTARY, Public, (712) 275-4267, PK,5,51053
192538002121, SCHALLER-CRESTLAND M.S. RIDGE VIEW MIDDLE SCHOOL, Public, (712) 273-5192,6,8,50535
192541001452, SCHLESWIG ELEMENTARY SCHOOL, Public, (712) 676-3314, PK,4,51461
192541001451, SCHLESWIG MIDDLE-SCHOOL, Public, (712) 676-3313,5,8,51461
190393000412, SCHULER ELEMENTARY SCHOOL, Public, (712) 243-1370,4,5,50022
192556001458, SENTRAL ELEMENTARY ELEMENTARY SCHOOL, Public, (515) 889-2261, PK,5,50539
192559000726, SERGEANT BLUFF-LUTON ELEMENTARY SCHOOL, Public, (712) 943-5563,3,5,51054
192559001891, SERGEANT BLUFF-LUTON MIDDLE SCHOOL, Public, (712) 943-4235,6,8,51054
192559001461, SERGEANT BLUFF-LUTON PRIMARY SCHOOL, Public, (712) 943-5563, PK,2,51054
192559001460, SERGEANT BLUFF-LUTON SENIOR HIGH SCHOOL, Public, (712) 943-5561,9,12,51054
457714, SETON CATHOLIC ELEMENTARY SCHOOL, Private, (641) 682-8826, PK,6,52501
A0103589, SETON CATHOLIC SCHOOL, Private, (563) 744-3290, PK,8,52046
A0501663, SETON CATHOLIC SCHOOL, Private, (563) 876-5586, KG,2,52045
A0901537, SETON CATHOLIC SCHOOL PEOSTA CENTER, Private, (563) 556-5967,3,5,52068
458944, SETON GRADE SCHOOL, Private, (515) 295-3509, PK,8,50511
192562001464, SEYMOUR ELEMENTARY SCHOOL, Public, (641) 898-2291, PK,6,52590
192562001465, SEYMOUR HIGH SCHOOL, Public, (641) 898-2291,7,12,52590
191965001155, SHANNON ELEMENTARY SCHOOL, Public, (319) 465-5425, PK,1,52310
A0701008, SHELBY COUNTY CATHOLIC SCHOOL, Private, (712) 755-5634, PK,8,51537
459573, SHELDON CHRISTIAN SCHOOL, Private, (712) 324-2429, PK,8,51201
192598001474, SHELDON HIGH SCHOOL, Public, (712) 324-2501,9,12,51201
192598001475, SHELDON MIDDLE SCHOOL, Public, (712) 324-4346,5,8,51201
193054001746, SHELL ROCK ELEMENTARY SCHOOL, Public, (319) 885-4311, PK,4,50670
192931001476, SHELLSBURG ELEMENTARY SCHOOL, Public, (319) 436-4728, PK,5,52332
192607001478, SHENANDOAH ELEMENTARY SCHOOL, Public, (712) 246-2520, PK,4,51601
192607001482, SHENANDOAH HIGH SCHOOL, Public, (712) 246-4727,9,12,51601
192607001483, SHENANDOAH MIDDLE SCHOOL, Public, (712) 246-2520,5,8,51601
A9701561, SHEPHERD'S FLOCK EARLY LEARNING CENTER, Private, (515) 225-1952, PK, KG,50265
193051002130, SHULER ELEMENTARY, Public, (515) 975-3717, PK,5,50325
190001501486, SIBLEY OCHEYEDAN ELEMENTARY SCHOOL, Public, (712) 754-3636, PK,4,51249
190001501487, SIBLEY-OCHEYEDAN HIGH SCHOOL, Public, (712) 754-3601,9,12,51249
190001501485, SIBLEY-OCHEYEDAN MIDDLE SCHOOL, Public, (712) 754-2542,5,8,51249
192625001488, SIDNEY ELEMENTARY SCHOOL, Public, (712) 374-2647, PK,5,51652
192625001489, SIDNEY HIGH SCHOOL, Public, (712) 374-2731,6,12,51652
192628001494, SIGOURNEY ELEMENTARY, Public, (641) 622-2350, KG,6,52591
192628001491, SIGOURNEY JR-SR HIGH SCH, Public, (641) 622-2010,7,12,52591
192628002084, SIGOURNEY PRESCHOOL, Public, (641) 622-2566, PK,PK,52591
459507, SIOUX CENTER CHRISTIAN SCHOOL, Private, (712) 722-3538, KG,8,51250
192637001496, SIOUX CENTER HIGH SCHOOL, Public, (712) 722-2981,9,12,51250
192637001497, SIOUX CENTER MIDDLE SCHOOL, Public, (712) 722-3783,5,8,51250
190002301541, SIOUX CENTRAL ELEMENTARY SCHOOL, Public, (712) 283-2571, PK,5,50585
190002301896, SIOUX CENTRAL HIGH, Public, (712) 283-2571,9,12,50585
190002300835, SIOUX CENTRAL MIDDLE SCHOOL, Public, (712) 283-2571,6,8,50585
459799, SIOUXLAND COMMUNITY CHRISTIAN SCHOOL, Private, (712) 276-4732, PK,6,51106
192640001529, SMITH ELEMENTARY SCHOOL, Public, (712) 279-6845, PK,5,51103
190897000576, SMOUSE OPPORTUNITY SCHOOL, Public, (515) 242-8210, PK,8,50312
192658001543, SOLON HIGH SCHOOL, Public, (319) 624-3401,9,12,52333
192658000707, SOLON MIDDLE SCHOOL, Public, (319) 624-3401,5,8,52333
A0103600, SONRISE CHRISTIAN SCHOOL & DAYCARE, Private, (319) 235-6191, PK,5,50702
190690000300, SOUTH ELEMENTARY SCHOOL, Public, (641) 446-6521, PK,2,50144
192664001547, SOUTH HAMILTON ELEM, Public, (515) 827-5096, PK,6,50130
192664001549, SOUTH HAMILTON MIDDLE AND HIGH SCHOOL, Public, (515) 827-5418,7,12,50130
191431001390, SOUTH HARDIN MIDDLE SCHOOL, Public, (641) 864-2211,6,8,50122
190002600618, SOUTH O'BRIEN ELEM SCH PRIMGHAR CENTER, Public, (712) 957-3755, PK,6,51245
190002601341, SOUTH O'BRIEN SECONDARY SCHOOL, Public, (712) 949-3454,7,12,51046
192667001551, SOUTH PAGE ELEMENTARY SCHOOL, Public, (712) 582-3212, PK,5,51637
192667001552, SOUTH PAGE SENIOR HIGH SCHOOL, Public, (712) 582-3211,6,12,51637
190852002029, SOUTH PRAIRIE ELEMENTARY, Public, (515) 986-4057, PK,2,50111
191347000819, SOUTH SIDE ELEMENTARY SCHOOL, Public, (641) 456-2261, KG,3,50441
192673001463, SOUTH TAMA COUNTY ELEMENTARY SCHOOL, Public, (641) 484-3999, PK,5,52339
192673001556, SOUTH TAMA COUNTY HIGH SCHOOL, Public, (641) 484-4345,9,12,52339
192673001557, SOUTH TAMA COUNTY MIDDLE SCHOOL, Public, (641) 484-4121,6,8,52342
190897001472, SOUTH UNION ELEMENTARY SCHOOL, Public, (515) 242-8409, PK,5,50315
192679001562, SOUTH WINNESHIEK ELEMENTARY SCHOOL, Public, (563) 532-9365, PK,5,52161
192679001565, SOUTH WINNESHIEK HIGH SCHOOL, Public, (563) 562-3226,9,12,52132
192679001564, SOUTH WINNESHIEK MIDDLE SCHOOL, Public, (563) 532-9365,6,8,52161
190651000230, SOUTHDALE ELEMENTARY SCHOOL, Public, (319) 553-2900, PK,6,50613
190369000077, SOUTHEAST ELEMENTARY SCHOOL, Public, (515) 965-9650, KG,5,50021
193054001747, SOUTHEAST ELEMENTARY SCHOOL, Public, (319) 352-3582, PK,4,50677
191470000901, SOUTHEAST JUNIOR HIGH SCHOOL, Public, (319) 688-1070,7,8,52240
192682001572, SOUTHEAST POLK HIGH SCHOOL, Public, (515) 967-6631,9,12,50327
192682001573, SOUTHEAST POLK JUNIOR HIGH SCHOOL, Public, (515) 967-5509,7,8,50327
192685001574, SOUTHEAST WARREN INTERMEDIATE, Public, (641) 534-4701,4,6,50139
192685001576, SOUTHEAST WARREN JR-SR HIGH SCHOOL, Public, (641) 466-3331,7,12,50145
192685001575, SOUTHEAST WARREN PRIMARY, Public, (641) 942-6216, PK,3,50166
199901902076, SOUTHEAST WEBSTER JUNIOR HIGH, Public, (515) 359-2235,7,8,50521
199901902075, SOUTHEAST WEBSTER-GRAND HIGH SCHOOL, Public, (515) 359-2235,9,12,50521
190002400098, SOUTHERN CAL ELEMENTARY SCHOOL, Public, (712) 465-3425, PK,6,51453
190002400961, SOUTHERN CAL JR-SR HIGH, Public, (712) 464-7211,7,12,51449
458525, SPALDING CATHOLIC SCHOOLS, Private, (712) 727-3451, KG,12,51022
192691001582, SPENCER HIGH SCHOOL, Public, (712) 262-1700,9,12,51301
192691001583, SPENCER MIDDLE SCHOOL, Public, (712) 262-3345,7,8,51301
192700001584, SPIRIT LAKE ELEMENTARY SCHOOL, Public, (712) 336-2822, PK,4,51360
192700001585, SPIRIT LAKE HIGH SCHOOL, Public, (712) 336-3707,9,12,51360
192700001905, SPIRIT LAKE MIDDLE SCHOOL, Public, (712) 336-1370,5,8,51360
192682002134, SPRING CREEK - 6TH GRADE, Public, (515) 967-5533,6,6,50327
192706001586, SPRINGVILLE ELEMENTARY SCHOOL, Public, (319) 854-6195, PK,5,52336
192706001587, SPRINGVILLE SECONDARY SCHOOL, Public, (319) 854-6196,6,12,52336
458219, ST ALBERT CATHOLIC SCHOOLS, Private, (712) 323-3703, PK,12,51503
192520001441, ST ANSGAR ELEMENTARY SCHOOL, Public, (641) 713-2331, PK,5,50472
192520001442, ST ANSGAR HIGH SCHOOL, Public, (641) 713-4720,9,12,50472
458117, ST ANTHONY ELEMENTARY SCHOOL, Private, (515) 243-1874, PK,8,50315
457259, ST ANTHONY SCHOOL, Private, (563) 556-2820, KG,5,52001
456991, ST ATHANASIUS SCHOOL, Private, (319) 827-1314, KG,8,50648
458321, ST AUGUSTIN CATHOLIC SCHOOL, Private, (515) 279-5947, PK,8,50312
457339, ST BENEDICT SCHOOL, Private, (563) 382-4668, PK,8,52101
458558, ST CATHERINE-ST MARYS GRADE SCHOOL, Private, (712) 786-1160, KG,8,51050
457554, ST CECILIA ELEMENTARY SCHOOL, Private, (515) 232-5290, KG,5,50010
457587, ST COLUMBKILLE SCHOOL, Private, (563) 582-9532, KG,5,52003
458514, ST EDMOND CATHOLIC MIDDLE/HIGH SCHOOL, Private, (515) 955-5850, PK,12,50501
A0501664, ST EDMOND ELEMENTARY, Private, (515) 576-5182, PK,8,50501
457168, ST EDWARD SCHOOL, Private, (319) 233-6202, PK,8,50702
A0103611, ST FRANCIS OF ASSISI SCHOOL, Private, (515) 457-7167, KG,8,50266
456878, ST FRANCIS XAVIER ELEMENTARY SCHOOL, Private, (563) 875-7376, PK,6,52040
457703, ST JAMES SCHOOL, Private, (319) 653-3631, PK,6,52353
458911, ST JOHN THE BAPTIST SCHOOL, Private, (515) 885-2580, PK,6,50517
456958, ST JOHNS SCHOOL, Private, (319) 334-7173, PK,8,50644
457907, ST JOSEPH CATHOLIC SCHOOL, Private, (563) 659-3812, PK,8,52742
457033, ST JOSEPH CATHOLIC SCHOOL, Private, (319) 377-6348, PK,8,52302
456787, ST JOSEPH COMMUNITY SCHOOL, Private, (641) 394-2865, PK,8,50659
458365, ST JOSEPH ELEMENTARY SCHOOL, Private, (515) 266-3433, PK,8,50317
192739000847, ST LAKE/IA CNTRL/BUENA VISTA EARLY COLLEGE HS, Public, (712) 732-8065,9,12,50588
458208, ST MALACHY SCHOOL, Private, (641) 782-7125, PK,8,50801
456936, ST MARY ELEMENTARY SCHOOL, Private, (563) 252-1577, KG,8,52052
457011, ST MARY ELEMENTARY SCHOOL, Private, (563) 927-3689, KG,6,52057
458569, ST MARY S HIGH SCHOOL, Private, (712) 786-1433, KG,12,51050
458536, ST MARY'S ELEMENTARY SCHOOL, Private, (515) 332-2134, PK,6,50548
A9901918, ST MARYS SCHOOLS, Private, (712) 732-4166, PK,12,50588
457419, ST MATTHEW SCHOOL, Private, (319) 362-3021, PK,5,52402
457215, ST PATRICK SCHOOL, Private, (563) 568-2415, PK,6,52172
457543, ST PATRICK SCHOOL, Private, (319) 462-2688, PK,6,52205
457474, ST PATRICK SCHOOL, Private, (319) 277-6781, PK,8,50613
458172, ST PATRICKS SCHOOL, Private, (515) 465-4186, PK,8,50220
AA001391, ST PAUL LUTHERAN SCHOOL, Private, (641) 579-6046, KG,8,50452
459074, ST PAUL LUTHERAN SCHOOL, Private, (515) 955-7208, PK,8,50501
457237, ST PAUL SCHOOL, Private, (563) 855-2125, PK,6,52078
457667, ST PAUL THE APOSTLE CATHOLIC SCHOOL, Private, (563) 322-2923, PK,8,52803
459256, ST PAUL'S LUTHERAN SCHOOL, Private, (319) 352-1484, KG,6,50677
457394, ST PIUS X ELEMENTARY SCHOOL, Private, (319) 393-4507, KG,5,52402
458343, ST PIUS X SCHOOL, Private, (515) 276-1061, PK,8,50322
458434, ST ROSE OF LIMA SCHOOL, Private, (712) 263-5408, KG,6,51442
458296, ST THERESA SCHOOL, Private, (515) 277-0178, PK,8,50311
457226, ST THOMAS AQUINAS SCHOOL, Private, (515) 832-1346, KG,6,50595
192520001440, ST. ANSGAR MIDDLE SCHOOL, Public, (641) 713-4040,6,8,50472
192724001588, STANTON ELEMENTARY SCHOOL, Public, (712) 829-2171, KG,5,51573
192724001589, STANTON HIGH SCHOOL, Public, (712) 829-2162,6,12,51573
192727001591, STARMONT ELEMENTARY SCHOOL, Public, (563) 933-2238, PK,6,50606
192727001592, STARMONT HIGH SCHOOL, Public, (563) 933-2218,9,12,50606
192727001593, STARMONT MIDDLE SCHOOL COMM SCHOOL DISTRICT, Public, (563) 933-4902,7,8,50606
191869001077, STARRY ELEMENTARY SCHOOL, Public, (319) 377-4698, KG,3,52302
193024001703, STEWART ELEMENTARY SCHOOL, Public, (319) 653-3244, PK,3,52353
193093001796, STILWELL JUNIOR HIGH SCHOOL, Public, (515) 633-6000,7,8,50265
192739002107, STORM LAKE ELEMENTARY, Public, (712) 732-8074, PK,4,50588
192739001601, STORM LAKE HIGH SCHOOL, Public, (712) 732-8065,9,12,50588
192739001600, STORM LAKE MIDDLE SCHOOL, Public, (712) 732-8080,5,8,50588
190897000577, STOWE ELEMENTARY SCHOOL, Public, (515) 242-8435, PK,5,50317
192748001603, STRATFORD ELEMENTARY, Public, (515) 838-2208, PK,6,50249
190357000064, STRAWBERRY HILL, Public, (319) 462-3549, PK,5,52205
192750001605, STUART ELEMENTARY SCHOOL, Public, (515) 523-1018, PK,5,50250
190897000578, STUDEBAKER ELEMENTARY SCHOOL, Public, (515) 242-8436, PK,5,50315
190858000482, SUDLOW INTERMEDIATE, Public, (563) 326-3502,6,8,52803
459664, SULLY CHRISTIAN SCHOOL, Private, (641) 594-4180, KG,8,50251
191545000749, SUMMIT MIDDLE SCHOOL, Public, (515) 986-0318,6,7,50131
A0301593, SUMMIT SCHOOLS, Private, (319) 294-2036, PK,5,52402
191197000742, SUMNER FREDERICKSBURG MIDDLE SCHOOL, Public, (563) 237-5334,6,8,50630
192760001610, SUMNER-FREDERICKSBURG HS, Public, (563) 578-3341,9,12,50674
190579000194, SUNNYSIDE ELEMENTARY SCHOOL, Public, (319) 753-5244, PK,5,52601
192640001530, SUNNYSIDE ELEMENTARY SCHOOL, Public, (712) 274-4047, PK,5,51106
193063001763, SUNSET HEIGHTS ELEMENTARY SCHOOL, Public, (515) 832-9245,2,4,50595
192928001675, SYLVIA ENARSON ELEMENTARY SCHOOL, Public, (712) 826-5982, PK,5,50864
190948000619, TABLE MOUND ELEMENTARY SCHOOL, Public, (563) 552-4400, KG,5,52003
191437000861, TAFT ELEMENTARY SCHOOL, Public, (515) 332-3216,2,5,50548
190654000261, TAFT MIDDLE SCHOOL, Public, (319) 558-2243,6,8,52405
190654000262, TAYLOR ELEMENTARY SCHOOL, Public, (319) 558-2477, PK,5,52404
190369000078, TERRACE ELEMENTARY SCHOOL, Public, (515) 965-9670, PK,5,50021
191281002120, TERRIL-GRAETTINGER ELEMENTARY SCHOOL, Public, (712) 853-6111,3,5,51364
191281002118, TERRIL-GRAETTINGER MIDDLE SCHOOL, Public, (712) 853-6111,6,8,51364
A0901539, THE ACADEMY, Private, (515) 274-0453, PK,8,50312
190306001383, THE COUGARS DEN, Public, (641) 847-2699, PK,PK,50601
192061002123, THOMAS JEFFERSON ELEMENTARY SCHOOL, Public, (641) 792-2498, KG,3,50208
190486000147, THOMAS JEFFERSON ELEMENTARY SCHOOL, Public, (563) 359-8261, PK,5,52722
190822000435, THOMAS JEFFERSON HIGH SCHOOL, Public, (712) 328-6493,9,12,51501
190654000263, THOMAS JEFFERSON HIGH SCHOOL, Public, (319) 558-2435,9,12,52404
190948000612, THOMAS JEFFERSON MIDDLE SCHOOL, Public, (563) 552-4700,6,8,52001
192931001550, TILFORD ELEMENTARY SCHOOL, Public, (319) 436-4728, PK,4,52349
191545001412, TIMBER RIDGE ELEMENTARY, Public, (515) 331-4379, PK,5,50131
459631, TIMOTHY CHRISTIAN SCHOOL, Private, (641) 869-3679, KG,8,50680
192787001621, TIPTON ELEMENTARY SCHOOL, Public, (563) 886-6131, PK,5,52772
192787001622, TIPTON HIGH SCHOOL, Public, (563) 886-6027,9,12,52772
192787000290, TIPTON MIDDLE SCHOOL, Public, (563) 886-6025,6,8,52772
191668000994, TITAN HILL INTERMEDIATE SCHOOL, Public, (712) 366-8280,2,5,51503
192790001624, TITONKA ELEMENTARY SCHOOL, Public, (515) 928-2717, PK,4,50480
192790001625, TITONKA MIDDLE SCHOOL, Public, (515) 928-2720,5,8,50480
191584000524, TRABERT CENTER GOAL ALTERNATIVE SCHOOL, Public, (641) 842-4533,9,12,50138
192100001260, TRAER ELEMENTARY SCHOOL, Public, (319) 478-8444, KG,6,50675
192796001626, TREYNOR ELEMENTARY SCHOOL, Public, (712) 487-3422, KG,5,51575
192796001627, TREYNOR MIDDLE SCHOOL / HIGH SCHOOL, Public, (712) 487-3804,6,12,51575
192799001630, TRI-CENTER ELEMENTARY SCHOOL, Public, (712) 485-2271, PK,5,51559
192799001632, TRI-CENTER HIGH SCHOOL, Public, (712) 485-2257,9,12,51559
192799000309, TRI-CENTER MIDDLE SCHOOL, Public, (712) 485-2211,6,8,51559
192802001636, TRI-COUNTY ELEMENTARY SCHOOL, Public, (641) 634-2632, PK,6,50255
192802001634, TRI-COUNTY HIGH SCHOOL, Public, (641) 634-2636,9,12,50255
192802001635, TRI-COUNTY JUNIOR HIGH SCHOOL, Public, (641) 634-2636,7,8,50255
A0103657, TRINITY CATHOLIC SCHOOL, Private, (563) 569-8556, KG,6,52163
459165, TRINITY LUTHERAN SCHOOL, Private, (563) 322-5224, PK,8,52804
459369, TRINITY LUTHERAN SCHOOL, Private, (515) 432-6912, PK,8,50036
459176, TRINITY LUTHERAN SCHOOL, Private, (319) 362-6952, PK,8,52404
192805001637, TRIPOLI ELEMENTARY SCHOOL, Public, (319) 882-4203, PK,5,50676
192805001638, TRIPOLI MIDDLE/SR HIGH SCHOOL, Public, (319) 882-4202,6,12,50676
191533002017, TRIUMPH ELEMENTARY SCHOOL, Public, (319) 827-1700, KG,8,50648
190654000264, TRUMAN ELEMENTARY SCHOOL, Public, (319) 558-2375, PK,5,52405
192811001639, TURKEY VALLEY ELEMENTARY SCHOOL, Public, (563) 776-6011, PK,6,52171
192811001640, TURKEY VALLEY JR-SR HIGH SCHOOL, Public, (563) 776-6011,7,12,52171
192817001641, TWIN CEDARS ELEMENTARY SCHOOL, Public, (641) 944-5245, PK,6,50044
192817001642, TWIN CEDARS JR-SR HIGH SCHOOL, Public, (641) 944-5243,7,12,50044
192820001645, TWIN RIVER VALLEY HIGH SCHOOL, Public, (515) 379-1526,9,12,50519
191260000210, TWIN RIVER VALLEY MIDDLE SCHOOL, Public, (515) 373-6124,6,8,50541
192820001644, TWIN RIVERS ELEMENTARY SCHOOL, Public, (515) 379-1309, PK,3,50519
192823001646, UNDERWOOD ELEMENTARY SCHOOL, Public, (712) 566-2326, PK,5,51576
192823001647, UNDERWOOD HIGH SCHOOL, Public, (712) 566-2703,9,12,51576
192823001892, UNDERWOOD MIDDLE SCHOOL, Public, (712) 566-2332,6,8,51576
190002200957, UNION HIGH SCHOOL, Public, (319) 342-2697,9,12,50651
190002202013, UNION MIDDLE SCHOOL, Public, (319) 476-5100,6,8,52224
192856002105, UNITED COMMUNITY NORTH, Public, (515) 432-5393, PK,1,50036
192856001650, UNITED COMMUNITY SOUTH, Public, (515) 432-5319,2,6,50036
459584, UNITY CHRISTIAN HIGH SCHOOL, Private, (712) 737-4114,9,12,51041
192640002089, UNITY ELEMENTARY SCHOOL, Public, (712) 279-6839, PK,5,51105
192868001659, URBANDALE HIGH SCHOOL, Public, (515) 457-6800,9,12,50322
192868001660, URBANDALE MIDDLE SCHOOL, Public, (515) 457-6600,6,8,50322
190378000084, VAIL ELEMENTARY SCHOOL, Public, (712) 677-2236, PK,2,51467
192868002069, VALERIUS ELEMENTARY SCHOOL, Public, (515) 457-6500,1,5,50322
192871002058, VALLEY ELEMENTARY, Public, (563) 426-5891, PK,5,52141
193093001797, VALLEY HIGH SCHOOL, Public, (515) 633-4000,10,12,50266
192871001664, VALLEY HIGH SCHOOL, Public, (563) 426-5551,6,12,52141
A0501666, VALLEY LUTHERAN HIGH SCHOOL, Private, (319) 266-4565,6,12,50613
193093000483, VALLEY SOUTHWOODS, Public, (515) 633-4500,9,9,50265
190705000317, VAN ALLEN ELEMENTARY SCHOOL, Public, (641) 774-5047,3,5,50049
191989001177, VAN ALLEN ELEMENTARY SCHOOL, Public, (319) 385-7771, PK,5,52641
192898001670, VAN BUREN COMMUNITY HIGH SCHOOL, Public, (319) 293-3183,9,12,52565
192898001667, VAN BUREN ELEMENTARY DOUDS ATTENDANCE CENTER, Public, (641) 936-4321, KG,5,52551
190654000266, VAN BUREN ELEMENTARY SCHOOL, Public, (319) 558-2377, PK,5,52404
192898002111, VAN BUREN MIDDLE SCHOOL, Public, (319) 796-4414,6,8,52651
190483001988, VAN HORNE ELEMENTARY SCHOOL, Public, (319) 228-8701, PK,2,52346
192901001671, VAN METER ELEMENTARY SCHOOL, Public, (515) 996-2221, KG,6,50261
192901001672, VAN METER JR-SR HIGH SCHOOL, Public, (515) 996-2221,6,12,50261
192910001673, VENTURA ELEMENTARY SCHOOL, Public, (641) 829-4482, KG,5,50482
192910001674, VENTURA JR-SR HIGH SCHOOL, Public, (641) 829-4484,6,12,50482
191869001078, VERNON MIDDLE SCHOOL, Public, (319) 377-9401,6,8,52302
A0103707, VICTORY CHRISTIAN ACADEMY, Private, (515) 962-1632, PK,7,50125
192928001676, VILLISCA COMMUNITY HIGH SCHOOL, Public, (712) 826-2552,6,12,50864
192931001681, VINTON-SHELLSBURG HIGH SCHOOL, Public, (319) 436-4728,9,12,52349
192931001680, VINTON-SHELLSBURG MIDDLE SCHOOL, Public, (319) 436-4728,6,8,52349
190654000731, VIOLA GIBSON ELEMENTARY SCHOOL, Public, (319) 558-2920, PK,5,52411
192094001257, VIRGIL GRISSOM ELEMENTARY SCHOOL, Public, (563) 289-4404, PK,6,52768
192949001683, WACO ELEMENTARY SCHOOL, Public, (319) 658-2931, PK,6,52621
192949001684, WACO HIGH SCHOOL, Public, (319) 256-6200,7,12,52654
456845, WAHLERT CATHOLIC HIGH SCHOOL, Private, (563) 583-9771,9,12,52001
190858000484, WALCOTT ELEMENTARY SCHOOL, Public, (563) 284-6253, KG,5,52773
190858000485, WALCOTT INTERMEDIATE, Public, (563) 284-6253,6,8,52773
192082001244, WALKER ELEMENTARY CENTER, Public, (319) 448-4325, PK,5,52352
193093000393, WALNUT CREEK CAMPUS, Public, (515) 633-6480,9,12,50265
192964001688, WALNUT ELEMENTARY SCHOOL, Public, (712) 784-3615, PK,5,51577
190822000438, WALNUT GROVE ELEMENTARY SCHOOL, Public, (712) 328-6525, PK,5,51501
192964001689, WALNUT HIGH SCHOOL, Public, (712) 784-3615,9,12,51577
193051000958, WALNUT HILLS ELEMENTARY, Public, (515) 987-3585, PK,5,50323
192964002023, WALNUT MIDDLE SCHOOL, Public, (712) 784-3615,6,8,51577
190897001143, WALNUT STREET SCHOOL, Public, (515) 242-8438, PK,5,50309
192973001691, WAPELLO ELEMENTARY SCHOOL, Public, (319) 523-5571, PK,6,52653
192973001927, WAPELLO JUNIOR HIGH SCHOOL, Public, (319) 523-8131,7,8,52653
192973001692, WAPELLO SENIOR HIGH SCHOOL, Public, (319) 523-3241,9,12,52653
192976001700, WAPSIE VALLEY HIGH SCHOOL, Public, (319) 638-6711,7,12,50629
190822000439, WASHINGTON ELEMENTARY SCHOOL, Public, (712) 328-6403, PK,5,51503
190393000094, WASHINGTON ELEMENTARY SCHOOL, Public, (712) 243-5234, PK,3,50022
192013001194, WASHINGTON ELEMENTARY SCHOOL, Public, (563) 263-9135, PK,5,52761
190708000324, WASHINGTON ELEMENTARY SCHOOL, Public, (641) 257-6570, PK,5,50616
190858000486, WASHINGTON ELEMENTARY SCHOOL, Public, (563) 322-0905, KG,5,52803
192640001531, WASHINGTON ELEMENTARY SCHOOL, Public, (712) 274-4048, PK,5,51106
