NCES ID,Formatted NCES ID,NCES School Name,Street Address,Town,State,Zip,Phone,County,Type,Min_Grade,Max_Grade,
190690000297,190690000297, CENTRAL DECATUR MS/SR HIGH SCHOOL, 1201 NE POPLAR, LEON, IA,50144, (641) 446-4816,DECATUR COUNTY COUNTY, Public,6,12,
190690000816,190690000816, NORTH ELEMENTARY SCHOOL, 1203 NE POPLAR STREET, LEON, IA,50144, (641) 446-4452,DECATUR COUNTY COUNTY, Public,3,5,
190690000300,190690000300, SOUTH ELEMENTARY SCHOOL, 201 SE 6TH ST, LEON, IA,50144, (641) 446-6521,DECATUR COUNTY COUNTY, Public, PK,2,
192685001576,192685001576, SOUTHEAST WARREN JR-SR HIGH SCHOOL, PO BOX 19, LIBERTY CENTER, IA,50145, (641) 466-3331,WARREN COUNTY COUNTY, Public,7,12,
190303000002,190303000002, LINEVILLE ELEMENTARY SCHOOL, PO BOX  98, LINEVILLE, IA,50147, (641) 876-5345,WAYNE COUNTY COUNTY, Public, PK,6,
190792002071,190792002071, MC CALLSBURG ELEMENTARY SCHOOL, 400 LATROBE, MC CALLSBURG, IA,50154, (515) 434-2302,STORY COUNTY COUNTY, Public, PK,4,
191818001039,191818001039, MADRID ELEMENTARY SCHOOL, 213 W 1ST ST, MADRID, IA,50156, (515) 795-2359,BOONE COUNTY COUNTY, Public, PK,6,
191818001040,191818001040, MADRID HIGH SCHOOL, 599 N KENNEDY, MADRID, IA,50156, (515) 795-3240,BOONE COUNTY COUNTY, Public,9,12,
191818001041,191818001041, MADRID JUNIOR HIGH SCHOOL, 599 N KENNEDY, MADRID, IA,50156, (515) 795-3240,BOONE COUNTY COUNTY, Public,7,8,
191872001082,191872001082, ANSON ELEMENTARY SCHOOL, 1016 S 3RD AVE, MARSHALLTOWN, IA,50158, (641) 754-1020,MARSHALL COUNTY COUNTY, Public, KG,4,
191872001084,191872001084, B R MILLER MIDDLE SCHOOL, 125 S 11TH ST, MARSHALLTOWN, IA,50158, (641) 754-1110,MARSHALL COUNTY COUNTY, Public,7,8,
191872001086,191872001086, FISHER ELEMENTARY SCHOOL, 2001 S 4TH ST, MARSHALLTOWN, IA,50158, (641) 754-1030,MARSHALL COUNTY COUNTY, Public, KG,4,
191872000372,191872000372, FRANKLIN ELEMENTARY SCH, 1315 W MAIN ST, MARSHALLTOWN, IA,50158, (641) 754-1041,MARSHALL COUNTY COUNTY, Public, PK,4,
191872001089,191872001089, J C HOGLAN ELEMENTARY SCHOOL, 2306 S 3RD AVE, MARSHALLTOWN, IA,50158, (641) 754-1060,MARSHALL COUNTY COUNTY, Public, PK,4,
191872001404,191872001404, LENIHAN INTERMEDIATE SCHOOL, 212 W INGLEDUE, MARSHALLTOWN, IA,50158, (641) 754-1160,MARSHALL COUNTY COUNTY, Public,5,6,
191872001091,191872001091, MARSHALLTOWN HIGH SCHOOL, 1602 S 2ND AVE, MARSHALLTOWN, IA,50158, (641) 754-1130,MARSHALL COUNTY COUNTY, Public,9,12,
191872001093,191872001093, ROGERS ELEMENTARY SCHOOL, 406 SUMMIT ST, MARSHALLTOWN, IA,50158, (641) 754-1070,MARSHALL COUNTY COUNTY, Public, PK,4,
191872001095,191872001095, WOODBURY ELEMENTARY SCHOOL, 8 N 7TH AVE, MARSHALLTOWN, IA,50158, (641) 754-1080,MARSHALL COUNTY COUNTY, Public, PK,4,
A0901529,A0901529, CENTRAL IOWA CHRISTIAN ACADEMY, 1008 E OLIVE ST, MARSHALLTOWN, IA,50158, (641) 752-5426,MARSHALL COUNTY, Private,3,12,
A0103533,A0103533, MARSHALLTOWN AREA CATHOLIC SCHOOL, 10 W LINN ST, MARSHALLTOWN, IA,50158, (641) 753-7977,MARSHALL COUNTY, Private, PK,6,
A0901535,A0901535, MARSHALLTOWN CHRISTIAN SCHOOL, PO BOX 1514, MARSHALLTOWN, IA,50158, (641) 753-8824,MARSHALL COUNTY, Private, PK,6,
191875001096,191875001096, MARTENSDALE ELEMENTARY SCHOOL, BOX 350, MARTENSDALE, IA,50160, (641) 764-2621,WARREN COUNTY COUNTY, Public, PK,6,
191875001097,191875001097, MARTENSDALE-ST MARYS JR-SR HIGH SCHOOL, BOX 350, MARTENSDALE, IA,50160, (641) 764-2486,WARREN COUNTY COUNTY, Public,7,12,
190790001951,190790001951, COLLINS-MAXWELL MIDDLE/HIGH SCHOOL, 400 METCALF ST., MAXWELL, IA,50161, (515) 387-1115,STORY COUNTY COUNTY, Public,6,12,
191896001122,191896001122, MELCHER-DALLAS HIGH SCHOOL, BOX 158, MELCHER, IA,50163, (641) 947-3731,MARION COUNTY COUNTY, Public,9,12,
191896001123,191896001123, MELCHER-DALLAS JUNIOR HIGH SCHOOL, BOX 158, MELCHER, IA,50163, (641) 947-3731,MARION COUNTY COUNTY, Public,7,8,
192685001575,192685001575, SOUTHEAST WARREN PRIMARY, BOX 315, MILO, IA,50166, (641) 942-6216,WARREN COUNTY COUNTY, Public, PK,3,
190000901976,190000901976, COLFAX-MINGO MIDDLE SCHOOL, 307 W. MOHAWK DR, MINGO, IA,50168, (641) 363-4282,JASPER COUNTY COUNTY, Public,6,8,
192682001570,192682001570, MITCHELLVILLE ELEMENTARY SCHOOL, 308 ELM AVE NW, MITCHELLVILLE, IA,50169, (515) 967-4274,POLK COUNTY COUNTY, Public, PK,5,
199901702063,199901702063, MONROE ELEMENTARY SCHOOL, PO BOX  610, MONROE, IA,50170, (641) 259-2314,JASPER COUNTY COUNTY, Public, PK,5,
199901702060,199901702060, PCM HIGH SCHOOL, PO BOX  610, MONROE, IA,50170, (641) 259-2315,JASPER COUNTY COUNTY, Public,9,12,
191959001149,191959001149, MONTEZUMA ELEMENTARY SCHOOL, BOX 580, MONTEZUMA, IA,50171, (641) 623-5129,POWESHIEK COUNTY COUNTY, Public, PK,6,
191959001150,191959001150, MONTEZUMA HIGH SCHOOL, BOX 580, MONTEZUMA, IA,50171, (641) 623-5121,POWESHIEK COUNTY COUNTY, Public,9,12,
191959001151,191959001151, MONTEZUMA JUNIOR HIGH SCHOOL, BOX 580, MONTEZUMA, IA,50171, (641) 623-5121,POWESHIEK COUNTY COUNTY, Public,7,8,
192010001180,192010001180, MURRAY ELEMENTARY SCHOOL, PO BOX 187, MURRAY, IA,50174, (641) 447-2517,CLARKE COUNTY COUNTY, Public, PK,6,
192010001181,192010001181, MURRAY SCHOOL MURRAY JR/SR HIGH, PO BOX 187, MURRAY, IA,50174, (641) 447-2517,CLARKE COUNTY COUNTY, Public,7,12,
192025001200,192025001200, CENTRAL ELEMENTARY SCHOOL, 910 10TH ST, NEVADA, IA,50201, (515) 382-2383,STORY COUNTY COUNTY, Public, PK,4,
192025001202,192025001202, NEVADA HIGH SCHOOL, 1001 15TH ST, NEVADA, IA,50201, (515) 382-3521,STORY COUNTY COUNTY, Public,9,12,
192025002072,192025002072, NEVADA MIDDLE SCHOOL, 1035 15TH ST, NEVADA, IA,50201, (515) 382-2751,STORY COUNTY COUNTY, Public,5,8,
AA890379,AA890379, NEVADA SEVENTH-DAY ADVENTIST SCHOOL, 224 6TH ST, NEVADA, IA,50201, (515) 382-4932,STORY COUNTY, Private, KG,7,
192085001246,192085001246, NORTH MAHASKA ELEMENTARY SCHOOL, P. O. BOX 89, NEW SHARON, IA,50207, (641) 637-4041,MAHASKA COUNTY COUNTY, Public, PK,6,
192085001245,192085001245, NORTH MAHASKA JR-SR HIGH SCHOOL, PO BOX  89, NEW SHARON, IA,50207, (641) 637-4187,MAHASKA COUNTY COUNTY, Public,7,12,
192061002127,192061002127, AURORA HEIGHTS ELEMENTARY SCHOOL, 310 E 23RD ST SO, NEWTON, IA,50208, (641) 792-7324,JASPER COUNTY COUNTY, Public,4,6,
192061002052,192061002052, BASICS AND BEYOND ALTERNATIVE SCHOOL, 600 N 2ND AVE WEST, NEWTON, IA,50208, (641) 791-0700,JASPER COUNTY COUNTY, Public,10,12,
192061002117,192061002117, BERG ELEMENTARY SCHOOL, 1900 N 5TH AVE EAST, NEWTON, IA,50208, (641) 792-7742,JASPER COUNTY COUNTY, Public, KG,3,
192061001221,192061001221, BERG MIDDLE SCHOOL, 1900 N 5TH AVE EAST, NEWTON, IA,50208, (641) 792-7741,JASPER COUNTY COUNTY, Public,7,8,
192061002131,192061002131, EMERSON HOUGH ELEMENTARY SCHOOL, 700 N 4TH AVE EAST, NEWTON, IA,50208, (641) 792-3982,JASPER COUNTY COUNTY, Public, PK, PK,
192061001226,192061001226, NEWTON SENIOR HIGH SCHOOL, 800 E 4TH ST SO, NEWTON, IA,50208, (641) 792-5797,JASPER COUNTY COUNTY, Public,9,12,
192061002123,192061002123, THOMAS JEFFERSON ELEMENTARY SCHOOL, 103 THOMAS JEFFERSON RD, NEWTON, IA,50208, (641) 792-2498,JASPER COUNTY COUNTY, Public, KG,3,
192061002119,192061002119, WOODROW WILSON ELEMENTARY SCHOOL, 801 S 8TH AVE WEST, NEWTON, IA,50208, (641) 792-7311,JASPER COUNTY COUNTY, Public,4,6,
459722,00459722, NEWTON CHRISTIAN SCHOOL, 1710 N 11TH AVE E, NEWTON, IA,50208, (641) 792-1924,JASPER COUNTY, Private, KG,8,
192124001273,192124001273, LAKEWOOD ELEMENTARY SCHOOL, 9210 HAPPY HOLLOW DR, NORWALK, IA,50211, (515) 285-2948,WARREN COUNTY COUNTY, Public,3,5,
192124001274,192124001274, NORWALK MIDDLE SCHOOL, 200 CHERRY STREET, NORWALK, IA,50211, (515) 981-0435,WARREN COUNTY COUNTY, Public,6,8,
192124001275,192124001275, NORWALK SENIOR HIGH SCHOOL, 1201 NORTH AVE, NORWALK, IA,50211, (515) 981-4201,WARREN COUNTY COUNTY, Public,9,12,
192124001276,192124001276, OVIATT ELEMENTARY SCHOOL, 713 SCHOOL AVE, NORWALK, IA,50211, (515) 981-1005,WARREN COUNTY COUNTY, Public, PK,2,
192166001293,192166001293, HOWE ELEMENTARY SCHOOL, PO BOX  250, OGDEN, IA,50212, (515) 275-2795,BOONE COUNTY COUNTY, Public, PK,4,
192166001295,192166001295, OGDEN HIGH SCHOOL, PO BOX  250, OGDEN, IA,50212, (515) 275-4034,BOONE COUNTY COUNTY, Public,9,12,
192166001294,192166001294, OGDEN MIDDLE SCHOOL, PO BOX  250, OGDEN, IA,50212, (515) 275-2912,BOONE COUNTY COUNTY, Public,5,8,
190741000351,190741000351, CLARKE COMMUNITY ELEMENTARY SCHOOL, 420 E JEFFERSON ST, OSCEOLA, IA,50213, (641) 342-6320,CLARKE COUNTY COUNTY, Public, PK,6,
190741000349,190741000349, CLARKE COMMUNITY HIGH SCHOOL, 800 N JACKSON ST, OSCEOLA, IA,50213, (641) 342-6505,CLARKE COUNTY COUNTY, Public,9,12,
190741000704,190741000704, CLARKE LEARNING CENTER, P.O. BOX 535, OSCEOLA, IA,50213, (641) 342-2804,CLARKE COUNTY COUNTY, Public,9,12,
190741000350,190741000350, CLARKE MIDDLE SCHOOL SCHOOL, 800 N JACKSON ST, OSCEOLA, IA,50213, (641) 342-4221,CLARKE COUNTY COUNTY, Public,7,8,
190002501612,190002501612, PANORAMA CHARTER HIGH SCHOOL, P.O. BOX 39, PANORA, IA,50216, (641) 755-2317,GUTHRIE COUNTY COUNTY, Public,9,12,
190002500606,190002500606, PANORAMA ELEMENTARY, PO BOX 819, PANORA, IA,50216, (641) 755-2021,GUTHRIE COUNTY COUNTY, Public, PK,5,
190002501334,190002501334, PANORAMA HIGH SCHOOL, P.O. BOX 39, PANORA, IA,50216, (641) 755-2317,GUTHRIE COUNTY COUNTY, Public,9,12,
190002501335,190002501335, PANORAMA MIDDLE SCHOOL, P.O. BOX 39, PANORA, IA,50216, (641) 755-2317,GUTHRIE COUNTY COUNTY, Public,6,8,
192247000116,192247000116, JEFFERSON INTERMEDIATE, 801 E 13TH ST, PELLA, IA,50219, (641) 628-8267,MARION COUNTY COUNTY, Public,4,6,
192247001348,192247001348, LINCOLN ELEMENTARY SCHOOL, 1102 BROADWAY, PELLA, IA,50219, (641) 628-3970,MARION COUNTY COUNTY, Public, PK,3,
192247001508,192247001508, MADISON ELEMENTARY SCHOOL, 950 E. UNIVERSITY ST., PELLA, IA,50219, (641) 628-4638,MARION COUNTY COUNTY, Public, PK,4,
192247001350,192247001350, PELLA HIGH SCHOOL, 212 E UNIVERSITY ST, PELLA, IA,50219, (641) 628-3870,MARION COUNTY COUNTY, Public,9,12,
192247001351,192247001351, PELLA MIDDLE SCHOOL, 613 E 13TH, PELLA, IA,50219, (641) 628-4784,MARION COUNTY COUNTY, Public,7,8,
459686,00459686, PELLA CHRISTIAN GRADE SCHOOL, 216 LIBERTY ST, PELLA, IA,50219, (641) 628-2414,MARION COUNTY, Private, PK,8,
459697,00459697, PELLA CHRISTIAN HIGH SCHOOL, 300 EAGLE LN, PELLA, IA,50219, (641) 628-4440,MARION COUNTY, Private,9,12,
459711,00459711, PEORIA CHRISTIAN SCHOOL, 110 PEORIA WEST ST, PELLA, IA,50219, (641) 625-4131,MARION COUNTY, Private, KG,8,
192253000051,192253000051, PERRY ELEMENTARY, 1600 8TH STREET, PERRY, IA,50220, (515) 465-5656,DALLAS COUNTY COUNTY, Public, PK,5,
192253001355,192253001355, PERRY HIGH SCHOOL, 1200 18TH STREET, PERRY, IA,50220, (515) 465-3503,DALLAS COUNTY COUNTY, Public,9,12,
192253001356,192253001356, PERRY MIDDLE SCHOOL, 1200 18TH STREET, PERRY, IA,50220, (515) 465-3531,DALLAS COUNTY COUNTY, Public,6,8,
458172,00458172, ST PATRICKS SCHOOL, 1302 5TH ST, PERRY, IA,50220, (515) 465-4186,DALLAS COUNTY, Private, PK,8,
192316001367,192316001367, PLEASANTVILLE ELEMENTARY, 415 JONES ST, PLEASANTVILLE, IA,50225, (515) 848-0566,MARION COUNTY COUNTY, Public, PK,5,
192316001369,192316001369, PLEASANTVILLE HIGH SCHOOL, 415 JONES ST, PLEASANTVILLE, IA,50225, (515) 848-0541,MARION COUNTY COUNTY, Public,9,12,
192316001403,192316001403, PLEASANTVILLE MIDDLE SCHOOL, 415 JONES ST, PLEASANTVILLE, IA,50225, (515) 848-0528,MARION COUNTY COUNTY, Public,6,8,
192091001249,192091001249, NORTH POLK WEST ELEMENTARY SCHOOL, 1400 W BROADWAY, POLK CITY, IA,50226, (515) 984-6344,POLK COUNTY COUNTY, Public, PK,5,
199901702061,199901702061, PCM MIDDLE SCHOOL, PO BOX  490, PRAIRIE CITY, IA,50228, (515) 994-2686,JASPER COUNTY COUNTY, Public,6,8,
199901702062,199901702062, PRAIRIE CITY ELEMENTARY SCHOOL, PO BOX  490, PRAIRIE CITY, IA,50228, (515) 994-2377,JASPER COUNTY COUNTY, Public, PK,5,
191431002038,191431002038, HUBBARD-RADCLIFFE ELEMENTARY SCHOOL, PO BOX  410, RADCLIFFE, IA,50230, (515) 899-2111,HARDIN COUNTY COUNTY, Public, PK,5,
192750000664,192750000664, WEST CENTRAL VALLEY MIDDLE SCHOOL, P.O. BOX B, REDFIELD, IA,50233, (515) 833-2331,DALLAS COUNTY COUNTY, Public,6,8,
191020000652,191020000652, RIPPEY ELEMENTARY SCHOOL, PO BOX  290, RIPPEY, IA,50235, (515) 436-7721,GREENE COUNTY COUNTY, Public, PK,5,
192487001424,192487001424, ROLAND-STORY MIDDLE SCHOOL, 206 S MAIN ST, ROLAND, IA,50236, (515) 388-4348,STORY COUNTY COUNTY, Public,5,8,
192682001571,192682001571, RUNNELLS ELEMENTARY SCHOOL, 6575 SE 116TH STREET, RUNNELLS, IA,50237, (515) 966-2068,POLK COUNTY COUNTY, Public, KG,5,
190420000108,190420000108, WEST ELEMENTARY, P.O. BOX #267, SLATER, IA,50244, (515) 228-3890,STORY COUNTY COUNTY, Public, PK,3,
193108001811,193108001811, WEST MARSHALL ELEMENTARY SCHOOL, 207 3RD ST SW, STATE CENTER, IA,50247, (641) 483-2671,MARSHALL COUNTY COUNTY, Public, PK,4,
193108001812,193108001812, WEST MARSHALL HIGH SCHOOL, BOX 670, STATE CENTER, IA,50247, (641) 483-2136,MARSHALL COUNTY COUNTY, Public,9,12,
193108001813,193108001813, WEST MARSHALL MIDDLE SCHOOL, 214 W MAIN, STATE CENTER, IA,50247, (641) 483-2165,MARSHALL COUNTY COUNTY, Public,5,8,
192487001422,192487001422, ROLAND-STORY ELEMENTARY SCHOOL, 900 HILLCREST DR, STORY CITY, IA,50248, (515) 733-4386,STORY COUNTY COUNTY, Public, PK,4,
192487001423,192487001423, ROLAND-STORY HIGH SCHOOL, 1009 STORY ST, STORY CITY, IA,50248, (515) 733-4329,STORY COUNTY COUNTY, Public,9,12,
192748001603,192748001603, STRATFORD ELEMENTARY, PO BOX  190, STRATFORD, IA,50249, (515) 838-2208,HAMILTON COUNTY COUNTY, Public, PK,6,
192750001605,192750001605, STUART ELEMENTARY SCHOOL, 320 N.E. 3RD ST, STUART, IA,50250, (515) 523-1018,GUTHRIE COUNTY COUNTY, Public, PK,5,
192750001607,192750001607, WEST CENTRAL VALLEY HIGH SCHOOL, PO BOX 550, STUART, IA,50250, (515) 523-1313,GUTHRIE COUNTY COUNTY, Public,9,12,
191803001964,191803001964, LYNNVILLE-SULLY ELEMENTARY SCHOOL, P. O. BOX 310, SULLY, IA,50251, (641) 594-4445,JASPER COUNTY COUNTY, Public, KG,5,
191803001031,191803001031, LYNNVILLE-SULLY HIGH SCHOOL, PO BOX  210, SULLY, IA,50251, (641) 594-4445,JASPER COUNTY COUNTY, Public,9,12,
191803001994,191803001994, LYNNVILLE-SULLY MIDDLE SCHOOL, P. O. BOX 310, SULLY, IA,50251, (641) 594-4445,JASPER COUNTY COUNTY, Public,6,8,
459664,00459664, SULLY CHRISTIAN SCHOOL, 12629 S 92ND AVE E, SULLY, IA,50251, (641) 594-4180,JASPER COUNTY, Private, KG,8,
192802001636,192802001636, TRI-COUNTY ELEMENTARY SCHOOL, PO BOX  17, THORNBURG, IA,50255, (641) 634-2632,KEOKUK COUNTY COUNTY, Public, PK,6,
192802001634,192802001634, TRI-COUNTY HIGH SCHOOL, PO BOX 17, THORNBURG, IA,50255, (641) 634-2636,KEOKUK COUNTY COUNTY, Public,9,12,
192802001635,192802001635, TRI-COUNTY JUNIOR HIGH SCHOOL, PO BOX 17, THORNBURG, IA,50255, (641) 634-2636,KEOKUK COUNTY COUNTY, Public,7,8,
191467000467,191467000467, A.D.A.P.T PRE-SCHOOL, PO BOX 170, TRURO, IA,50257, (641) 765-4901,MADISON COUNTY COUNTY, Public, PK, PK,
191467000880,191467000880, INTERSTATE 35 ELEMENTARY SCHOOL, PO BOX 170, TRURO, IA,50257, (641) 765-4901,MADISON COUNTY COUNTY, Public, PK,4,
191467000877,191467000877, INTERSTATE 35 HIGH SCHOOL, BOX 79, TRURO, IA,50257, (641) 765-4818,MADISON COUNTY COUNTY, Public,9,12,
191467000878,191467000878, INTERSTATE 35 MIDDLE SCHOOL, PO BOX 200, TRURO, IA,50257, (641) 765-4908,MADISON COUNTY COUNTY, Public,5,8,
190444000087,190444000087, BCLUW MIDDLE SCHOOL, PO BOX  10, UNION, IA,50258, (641) 486-5371,HARDIN COUNTY COUNTY, Public,5,8,
192901001671,192901001671, VAN METER ELEMENTARY SCHOOL, PO BOX  257, VAN METER, IA,50261, (515) 996-2221,DALLAS COUNTY COUNTY, Public, KG,6,
192901001672,192901001672, VAN METER JR-SR HIGH SCHOOL, PO BOX  257, VAN METER, IA,50261, (515) 996-2221,DALLAS COUNTY COUNTY, Public,6,12,
193051000299,193051000299, EASON ELEMENTARY, 605 SE BOONE DR, WAUKEE, IA,50263, (515) 987-5200,DALLAS COUNTY COUNTY, Public, KG,5,
193051000931,193051000931, PRAIRIEVIEW SCHOOL, 655 SE UNIVERSITY AVE, WAUKEE, IA,50263, (515) 987-2770,DALLAS COUNTY COUNTY, Public,9,9,
193051001742,193051001742, WAUKEE ELEMENTARY SCHOOL, 850 6TH ST, WAUKEE, IA,50263, (515) 987-5193,DALLAS COUNTY COUNTY, Public, PK,5,
193051001743,193051001743, WAUKEE MIDDLE SCHOOL, 905 SOUTH WARRIOR LANE, WAUKEE, IA,50263, (515) 987-5177,DALLAS COUNTY COUNTY, Public,6,8,
193051001744,193051001744, WAUKEE SENIOR HIGH SCHOOL, 555 SE UNIVERSITY, WAUKEE, IA,50263, (515) 987-5163,DALLAS COUNTY COUNTY, Public,10,12,
193051002116,193051002116, WAUKEE SOUTH MS, 2350 SE LA GRANT PARKWAY, WAUKEE, IA,50263, (515) 987-5161,DALLAS COUNTY COUNTY, Public,6,8,
193093001792,193093001792, FAIRMEADOWS ELEMENTARY SCHOOL, 807 23RD ST, WEST DES MOINES, IA,50265, (515) 633-6500,POLK COUNTY COUNTY, Public, KG,6,
193093001188,193093001188, HILLSIDE ELEMENTARY SCHOOL, 713 8TH ST, WEST DES MOINES, IA,50265, (515) 633-6200,POLK COUNTY COUNTY, Public, KG,6,
193093000168,193093000168, JORDAN CREEK ELEMENTARY SCHOOL, 4105 FULLER RD, WEST DES MOINES, IA,50265, (515) 633-5200,POLK COUNTY COUNTY, Public, PK,6,
193093000238,193093000238, PHENIX ELEMENTARY EARLY CHILDHOOD CENTER, 415 7TH ST, WEST DES MOINES, IA,50265, (515) 633-6600,POLK COUNTY COUNTY, Public, PK,3,
193093001796,193093001796, STILWELL JUNIOR HIGH SCHOOL, 1601 VINE ST, WEST DES MOINES, IA,50265, (515) 633-6000,POLK COUNTY COUNTY, Public,7,8,
193093000483,193093000483, VALLEY SOUTHWOODS, 625 S 35TH ST, WEST DES MOINES, IA,50265, (515) 633-4500,POLK COUNTY COUNTY, Public,9,9,
193093000393,193093000393, WALNUT CREEK CAMPUS, 815 8TH STREET, WEST DES MOINES, IA,50265, (515) 633-6480,POLK COUNTY COUNTY, Public,9,12,
193093001798,193093001798, WESTERN HILLS ELEMENTARY SCHOOL, 600 39TH ST, WEST DES MOINES, IA,50265, (515) 633-5900,POLK COUNTY COUNTY, Public, KG,6,
458139,00458139, DOWLING CATHOLIC HIGH SCHOOL, 1400 BUFFALO RD, WEST DES MOINES, IA,50265, (515) 225-3000,POLK COUNTY, Private,9,12,
A0103467,A0103467, IOWA CHRISTIAN ACADEMY, 2501 VINE ST, WEST DES MOINES, IA,50265, (515) 221-3999,POLK COUNTY, Private, PK,12,
458128,00458128, SACRED HEART SCHOOL, 1601 GRAND AVE, WEST DES MOINES, IA,50265, (515) 223-1284,POLK COUNTY, Private, PK,8,
A9701561,A9701561, SHEPHERD'S FLOCK EARLY LEARNING CENTER, 3900 ASHWORTH RD, WEST DES MOINES, IA,50265, (515) 225-1952,POLK COUNTY, Private, PK, KG,
193051000699,193051000699, BROOKVIEW ELEMENTARY, 8000 E.P. TRUE PARKWAY, WEST DES MOINES, IA,50266, (515) 987-5166,DALLAS COUNTY COUNTY, Public, KG,5,
193093001791,193093001791, CROSSROADS PARK ELEMENTARY SCHOOL, 1050 50TH ST, WEST DES MOINES, IA,50266, (515) 633-5600,POLK COUNTY COUNTY, Public, KG,6,
193051001503,193051001503, MAPLE GROVE ELEMENTARY, 1455 98TH ST., WEST DES MOINES, IA,50266, (515) 987-3363,DALLAS COUNTY COUNTY, Public, PK,5,
193093001797,193093001797, VALLEY HIGH SCHOOL, 3650 WOODLAND AVE, WEST DES MOINES, IA,50266, (515) 633-4000,POLK COUNTY COUNTY, Public,10,12,
193093002055,193093002055, WESTRIDGE ELEMENTARY, 5500 E P TRUE PARKWAY, WEST DES MOINES, IA,50266, (515) 633-5400,POLK COUNTY COUNTY, Public, KG,6,
K9301903,K9301903, EARLY EDUCATION CENTER, 1721 25TH ST, WEST DES MOINES, IA,50266, (515) 225-8513,POLK COUNTY, Private, PK, KG,
A9501819,A9501819, MONTESSORI CHILDREN'S HOUSE, 1505 42ND ST, WEST DES MOINES, IA,50266, (515) 225-1073,POLK COUNTY, Private, PK,1,
A9501810,A9501810, SAYRE MONTESSORI SCHOOL, 1700 28TH ST, WEST DES MOINES, IA,50266, (515) 225-7378,POLK COUNTY, Private, PK, KG,
A0103611,A0103611, ST FRANCIS OF ASSISI SCHOOL, 7075 ASHWORTH RD, WEST DES MOINES, IA,50266, (515) 457-7167,DALLAS COUNTY, Private, KG,8,
193186001085,193186001085, WINTERSET BRIDGES SCHOOL, 624 HUSKY DR, WINTERSET, IA,50273, (515) 462-3320,MADISON COUNTY COUNTY, Public,9,12,
193186001856,193186001856, WINTERSET ELEMENTARY SCHOOL, 404 S 2ND AVE, WINTERSET, IA,50273, (515) 462-1551,MADISON COUNTY COUNTY, Public, PK,3,
193186000369,193186000369, WINTERSET JUNIOR HIGH SCHOOL, 720 HUSKY DR, WINTERSET, IA,50273, (515) 462-3336,MADISON COUNTY COUNTY, Public,7,8,
193186001857,193186001857, WINTERSET MIDDLE SCHOOL, 706 WEST SCHOOL STREET, WINTERSET, IA,50273, (515) 462-3010,MADISON COUNTY COUNTY, Public,4,6,
193186001858,193186001858, WINTERSET SENIOR HIGH SCHOOL, 624 HUSKY DR, WINTERSET, IA,50273, (515) 462-3320,MADISON COUNTY COUNTY, Public,9,12,
193201002079,193201002079, WOODWARD ACADEMY, 1251 334TH ST, WOODWARD, IA,50276, (515) 438-3481,BOONE COUNTY COUNTY, Public,5,12,
193201000434,193201000434, WOODWARD-GRANGER GRANDWOOD, 1251 334TH ST, WOODWARD, IA,50276, (515) 438-3240,BOONE COUNTY COUNTY, Public,3,12,
193201001868,193201001868, WOODWARD-GRANGER HIGH SCHOOL, 306 W 3RD ST, WOODWARD, IA,50276, (515) 438-2115,DALLAS COUNTY COUNTY, Public,9,12,
193201001866,193201001866, WOODWARD-GRANGER MIDDLE SCHOOL, 306 W 3RD ST, WOODWARD, IA,50276, (515) 438-4653,DALLAS COUNTY COUNTY, Public,6,8,
190792002070,190792002070, COLO-NESCO MIDDLE SCHOOL, BOX 215, ZEARING, IA,50278, (641) 487-7411,STORY COUNTY COUNTY, Public,5,8,
190897001548,190897001548, DES MOINES CENTRAL CAMPUS HIGH SCHOOL, 1800 GRAND AVE, DES MOINES, IA,50309, (515) 242-7888,POLK COUNTY COUNTY, Public,7,12,
190897002129,190897002129, DES MOINES PUBLIC CHARTER SCHOOL, 620 8TH STREET, DES MOINES, IA,50309, (515) 242-7911,POLK COUNTY COUNTY, Public,7,8,
190897000232,190897000232, DOWNTOWN SCHOOL, 1800 GRAND AVENUE, DES MOINES, IA,50309, (515) 284-5848,POLK COUNTY COUNTY, Public, KG,6,
190897002128,190897002128, GATEWAY SECONDARY SCHOOL, 1800 GRAND AVENUE, DES MOINES, IA,50309, (515) 242-7846,POLK COUNTY COUNTY, Public,6,12,
190897001143,190897001143, WALNUT STREET SCHOOL, 901 WALNUT ST, DES MOINES, IA,50309, (515) 242-8438,POLK COUNTY COUNTY, Public, PK,5,
190897000541,190897000541, HILLIS ELEMENTARY SCHOOL, 2401 56TH ST, DES MOINES, IA,50310, (515) 242-8412,POLK COUNTY COUNTY, Public, PK,5,
190897000543,190897000543, HOOVER HIGH SCHOOL, 4800 AURORA AVE, DES MOINES, IA,50310, (515) 242-7300,POLK COUNTY COUNTY, Public,9,12,
190897000560,190897000560, MEREDITH MIDDLE SCHOOL, 4827 MADISON AVE, DES MOINES, IA,50310, (515) 242-7250,POLK COUNTY COUNTY, Public,6,8,
190897000563,190897000563, MONROE ELEMENTARY SCHOOL, 2250 30TH ST, DES MOINES, IA,50310, (515) 242-8425,POLK COUNTY COUNTY, Public, KG,5,
190897000537,190897000537, SCAVO ALTERNATIVE HIGH SCHOOL, 3725 52ND ST, DES MOINES, IA,50310, (515) 242-7589,POLK COUNTY COUNTY, Public,9,12,
